username,handle,postDate,likes,shares,total_comments,post_url,responding,post_id
suryana.bhule,suryana.bhule,2023-06-27 00:00:00,,,1,https://facebook.com/1738123753272963,Tolong WiFi saya tiap tanggal 20 kesana ngelag parah..tolong resset ulang Kaka🙏,1738123753272963
IndiHomeCare,IndiHomeCare,2023-06-27 00:00:00,0,0,0,https://facebook.com/803756461328825,"Halo Kak Suryana, Pevi cek pada nomor layanan **38 saat ini terpantau online namun kurang stabil karena saat ini kuota FUP sudah melebihi batas pemakaian wajar Kak. Selengkapnya Pevi informasikan melalui Inbox ya. Silakan dicek :) -Pevi",803756461328825
teddy.duduts,teddy.duduts,2023-06-27 00:00:00,,,0,https://facebook.com/615766713660681,gini amet pelayanannya,615766713660681
ilham.alfarizy,ilham.alfarizy,2023-06-28 00:00:00,,,0,https://facebook.com/792460659195354,Thanks infonya mimin,792460659195354
profile.php,profile.php,2023-06-27 00:00:00,,,1,https://facebook.com/6366247586786528,min kalo daftar pasang lewat mana ya?,6366247586786528
IndiHomeCare,IndiHomeCare,2023-06-27 00:00:00,0,0,0,https://facebook.com/971174614025207,"Kak Lakal , saat ini registrasi lebih mudah melalui aplikasi myIndiHome. Unduh aplikasi myIndiHome di Play Store atau App Store pada gadget atau kunjungi website indihome.co.id atau bisa melalui kami akan dibantu langsung. Terima kasih. -Rahma",971174614025207
dedi.suarna,dedi.suarna,2023-06-27 00:00:00,,,2,https://facebook.com/672970237992566,"Udah dua minggu wifi indihome saya gk bisa dugunakan. Knpa ya, kok pelayanannya slow respon. #indihome",672970237992566
IndiHomeCare,IndiHomeCare,2023-06-27 00:00:00,0,0,0,https://facebook.com/735129125031955,Halo Kak Dedi.Ada yang bisa Pevi bantu seputar produk dan layanan IndiHome-nya? Silakan diinformasikan secara detail ya :) -Pevi,735129125031955
dedi.suarna,dedi.suarna,2023-06-27 00:00:00,0,0,0,https://facebook.com/1294094367894166,"Padahal sial pembayaran gk pernah kelewat. Kalo pelayanan nya kaya gini terus, kemungkinan saya dan teman sahabat kantor se-provinsi merekomendasikan ke provider laun aja gtu. Mohin sarannya teman",1294094367894166
profile.php,profile.php,2023-06-27 00:00:00,,,0,https://facebook.com/2011598712517955,Jaringan mati.mohon respon dan tindakan,2011598712517955
profile.php,profile.php,2023-06-27 00:00:00,,,0,https://facebook.com/968131264338320,min,968131264338320
profile.php,profile.php,2023-06-27 00:00:00,,,0,https://facebook.com/667202201916458,Jaringan mati.mohon respon dan tindakan,667202201916458
IndiHome Care,IndiHomeCare,2023-06-22 20:43:43,25,1,359,https://facebook.com/IndiHomeCare/posts/660596289418467,"Dapatkan promo bonus melimpah dengan lakukan pembayaran di depan!Ini dia paket Pay in Advance (Paket Langsung)! Kamu bisa nikmati bonus berlangganan hingga 2 bulan, dan bisa bebas pilih paket yang Kamu mau!Tunggu apa lagi? Yuk, pilih paketnya dan langganan sekarang!😉Info lebih lanjut, DM mimin atau kunjungimyih.ch/pay-in-advance#AktivitasTanpaBatas#InternetnyaIndonesiaGet abundant bonus promos by making payment up front!Here is the Pay in Advance package (Direct Package)! You can enjoy a subscription bonus up to 2 months, and you can freely choose the package you want!What are you waiting for? Come on, pick a package and subscribe now! 😉More info dm mimin or visitmyih.ch/pay-in-advance#AktivitasTanpaBatas#InternetnyaIndonesia",660596289418467
IndiHomeCare,IndiHomeCare,2023-06-27 00:00:00,,,0,https://facebook.com/812636366741926,"Kak, Kenzie. Flo informasikan untuk SOD (Speed On Demand) merupakan fitur dari produk home internet (Indihome) untuk melakukan upgrade speed internet secara temporer sesuai kebutuhan pelanggan dengan melakukan self provisioning melalui aplikasi myIndiHome (Android atau iOS). Terima kasih. -Flo",812636366741926
billyukatelat,billyukatelat,2023-06-20 00:00:00,,,1,https://facebook.com/624245459774512,Bayar sudah alat dah di pasg.....tp wifi blm di idupin juga...sehat xlian,624245459774512
IndiHomeCare,IndiHomeCare,2023-06-20 00:00:00,0,0,0,https://facebook.com/292359319891763,"Hi, Kak Billy. Peirhal keluhannya Flo akan bantu pengecekan. Berkenan informasikan data berikut via DM No layanan IndiHome, atas nama lengkap, alamat, jumlah tagihan terakhir lunas (tanpa biaya admin), tanggal pembayaran terakhir, relasi dengan pemilik IndiHome. Flo tunggu DM-nya. Terima kasih. -Flo",292359319891763
andi.adriadi.92,andi.adriadi.92,2023-06-20 00:00:00,,,3,https://facebook.com/823013055835348,Indihome los tidak di peduli bagian teknisi susah,823013055835348
IndiHomeCare,IndiHomeCare,2023-06-20 00:00:00,0,0,0,https://facebook.com/1274415480111353,"Hai, Kak Andi.Guna bisa dibantu tindak lanjuti terkait keluhannya, silakan Kakak informasikan terlebih dahulu nomor HP alternatif selain di nomor **35 via Inbox kami. Ditunggu konfirmasinya di Inbox. -Vian",1274415480111353
andi.adriadi.92,andi.adriadi.92,2023-06-20 00:00:00,0,0,0,https://facebook.com/1950522175312770,IndiHome Care sudah saya inbox,1950522175312770
IndiHomeCare,IndiHomeCare,2023-06-20 00:00:00,0,0,0,https://facebook.com/940286537234648,"Ok, Kak Andi. Beberapa saat lagi Inbox-nya segera kami respons, ya. Silakan cek secara berkala Inbox-nya. Terima kasih. -Nyil",940286537234648
profile.php,profile.php,2023-06-27 00:00:00,,,1,https://facebook.com/751741986633979,Hallo kakk,751741986633979
IndiHomeCare,IndiHomeCare,2023-06-27 00:00:00,0,0,0,https://facebook.com/1304911193478789,"Halo, Kak Susi.Ada yang bisa kami bantu terkait layanan atau produk IndiHome? yuk infokan detailnya. -Fani",1304911193478789
profile.php,profile.php,2023-06-27 00:00:00,,,1,https://facebook.com/1823551171431684,Mau mnta tlg dong,1823551171431684
IndiHomeCare,IndiHomeCare,2023-06-27 00:00:00,0,0,0,https://facebook.com/1288940745055712,Halo Kak Susi.Apakah ada yang bisa di bantu seputar layanan IndiHome nya? Silakan di informasikan dengan detail ya. Terima kasih. -Madin,1288940745055712
profile.php,profile.php,2023-06-27 00:00:00,,,1,https://facebook.com/1679084165900669,Kakk,1679084165900669
IndiHomeCare,IndiHomeCare,2023-06-27 00:00:00,0,0,0,https://facebook.com/787846566061476,Kak Susi.Ada yang bisa kami bantu terkait layanan atau produk IndiHome? yuk infokan detailnya;. -Fani,787846566061476
kikifirda.jayanegara,kikifirda.jayanegara,2023-06-20 00:00:00,,,1,https://facebook.com/187745304247057,kak,187745304247057
IndiHomeCare,IndiHomeCare,2023-06-20 00:00:00,0,0,0,https://facebook.com/672661528007017,Ada yang bisa Tris bantu Kak? -Tris,672661528007017
kikifirda.jayanegara,kikifirda.jayanegara,2023-06-27 00:00:00,,,1,https://facebook.com/797197205249253,kakak,797197205249253
IndiHomeCare,IndiHomeCare,2023-06-27 00:00:00,0,0,0,https://facebook.com/799920541529884,Kak Kiki. Ada yang bisa Firda bantu seputar layanan IndiHome nya Kak? -Firda,799920541529884
profile.php,profile.php,2023-06-27 00:00:00,,,1,https://facebook.com/798610728519552,Halo minn,798610728519552
IndiHomeCare,IndiHomeCare,2023-06-27 00:00:00,0,0,0,https://facebook.com/275244501725713,"Kak Susi, ada yang bisa dibantu seputrar layanan IndiHome-nya? -Sena",275244501725713
indra.rkmnh.3,indra.rkmnh.3,2023-06-20 00:00:00,,,1,https://facebook.com/2349785905192578,Kak,2349785905192578
IndiHomeCare,IndiHomeCare,2023-06-20 00:00:00,0,0,0,https://facebook.com/981818646331114,"Hai, Kak Indra. Ada yang bisa kami bantu seputar layanan IndiHome-nya? -Nyil",981818646331114
profile.php,profile.php,2023-06-27 00:00:00,,,0,https://facebook.com/215855531402705,min,215855531402705
kikifirda.jayanegara,kikifirda.jayanegara,2023-06-20 00:00:00,,,1,https://facebook.com/940525910513666,sod apa min,940525910513666
IndiHomeCare,IndiHomeCare,2023-06-20 00:00:00,0,0,0,https://facebook.com/1320353375234687,Kak Kiki. Firda informasikan SOD (Speed On Demand merupakan fitur dari produk home internet (IndiHome) untuk melakukan upgrade speed internet secara temporer atau sementara sesuai kebutuhan Kakak dengan Registrasi secara mandiri melalui aplikasi myIndihome (Android atau iOS). Terima kasih -Firda,1320353375234687
kikifirda.jayanegara,kikifirda.jayanegara,2023-06-20 00:00:00,,,1,https://facebook.com/775086057445406,kak,775086057445406
IndiHomeCare,IndiHomeCare,2023-06-20 00:00:00,0,0,0,https://facebook.com/227563143549236,"Halo, Kak Kiki. Ada yang bisa Difa bantu ataupun ada yang ingin ditanyakan seputar layanan IndiHome-nya? -Difa",227563143549236
nheya.birublue.1,nheya.birublue.1,2023-06-20 00:00:00,,,4,https://facebook.com/6522399781123897,Cara berhenti berlangganan gimana kak??,6522399781123897
IndiHomeCare,IndiHomeCare,2023-06-20 00:00:00,0,0,0,https://facebook.com/192550516775313,"Hai, Kak Nheya.Mengenai permintaan berhenti berlangganannyabisa dibantu melalui kami. Namun sebelumnya apakah permintaannya sudah dipertimbangkankembali, Kak? Jika sudah dipertimbangkan, silakan konfirmasi melalui Inbox kami, guna bisa dibantu informasikan detailnya serta dikirimkan form data untuk permintaannya. -Vian",192550516775313
nheya.birublue.1,nheya.birublue.1,2023-06-20 00:00:00,0,0,0,https://facebook.com/1308712643334110,IndiHome Care sudah pengajuan 3 hari yg lalu.. Tapi blm ada tindakan 🥲lamaaaa bgt responya,1308712643334110
nheya.birublue.1,nheya.birublue.1,2023-06-20 00:00:00,0,0,0,https://facebook.com/3416863528575262,Iya saya sudah manteeeep bgt untuk berhenti ya kao,3416863528575262
nheya.birublue.1,nheya.birublue.1,2023-06-20 00:00:00,0,0,0,https://facebook.com/605482778344170,K,605482778344170
kikifirda.jayanegara,kikifirda.jayanegara,2023-06-20 00:00:00,,,1,https://facebook.com/221830816869133,min,221830816869133
IndiHomeCare,IndiHomeCare,2023-06-20 00:00:00,0,0,0,https://facebook.com/1666344227139164,Kak Kiki. Ada yang bisa Firda bantu seputar layanan IndiHome nya Kak? -Firda,1666344227139164
profile.php,profile.php,2023-06-27 00:00:00,,,1,https://facebook.com/3562881930708259,Minn,3562881930708259
IndiHomeCare,IndiHomeCare,2023-06-27 00:00:00,0,0,0,https://facebook.com/938664027426750,Kak Susi. Apakah ada yang dapat di bantu seputar layanan dan produk IndiHome-nya ? -Widhi,938664027426750
kikifirda.jayanegara,kikifirda.jayanegara,2023-06-20 00:00:00,,,1,https://facebook.com/1385677351993742,min,1385677351993742
IndiHomeCare,IndiHomeCare,2023-06-20 00:00:00,0,0,0,https://facebook.com/224940489865606,"Kak Kiki.Ada yang bisa Aeru bantu terkait produk dan layanan IndiHome-nya?Informasikan detailnya melalui Inbox, yuk. -Aeru",224940489865606
kikifirda.jayanegara,kikifirda.jayanegara,2023-06-20 00:00:00,,,1,https://facebook.com/777420447258942,kak,777420447258942
IndiHomeCare,IndiHomeCare,2023-06-20 00:00:00,0,0,0,https://facebook.com/5820300044738572,Kak Kiki. Ada yang bisa Difa bantu ataupun ada yang ingin ditanyakan seputar layanan IndiHome-nya? -Difa,5820300044738572
kikifirda.jayanegara,kikifirda.jayanegara,2023-06-20 00:00:00,,,1,https://facebook.com/1246618279317433,min,1246618279317433
IndiHomeCare,IndiHomeCare,2023-06-20 00:00:00,0,0,0,https://facebook.com/2458431104320079,Kak Kiki. Ada yang bisa Difa bantu ataupun ada yang ingin ditanyakan seputar layanan IndiHome-nya? -Difa,2458431104320079
kikifirda.jayanegara,kikifirda.jayanegara,2023-06-20 00:00:00,,,1,https://facebook.com/144986848598557,kak,144986848598557
IndiHomeCare,IndiHomeCare,2023-06-20 00:00:00,0,0,0,https://facebook.com/999941651014283,Kak Kiki. Ada yang bisa Firda bantu seputar layanan IndiHome nya Kak? -Firda,999941651014283
kikifirda.jayanegara,kikifirda.jayanegara,2023-06-27 00:00:00,,,1,https://facebook.com/1676104086149605,min,1676104086149605
IndiHomeCare,IndiHomeCare,2023-06-27 00:00:00,0,0,0,https://facebook.com/286540480524224,Kak Kiki. Ada yang bisa dibantu seputar layanan IndiHome nya Kak? -Sena,286540480524224
kikifirda.jayanegara,kikifirda.jayanegara,2023-06-27 00:00:00,,,1,https://facebook.com/235704275934102,min,235704275934102
IndiHomeCare,IndiHomeCare,2023-06-27 00:00:00,0,0,0,https://facebook.com/3598960093673563,Kak Kiki. Ada yang bisa Firda bantu seputar layanan IndiHome nya Kak? -Firda,3598960093673563
kikifirda.jayanegara,kikifirda.jayanegara,2023-06-27 00:00:00,,,1,https://facebook.com/171194505780537,min,171194505780537
IndiHomeCare,IndiHomeCare,2023-06-27 00:00:00,0,0,0,https://facebook.com/1384864252075388,Kak Kiki. Ada yang bisa Firda bantu seputar layanan IndiHome nya Kak? -Firda,1384864252075388
kikifirda.jayanegara,kikifirda.jayanegara,2023-06-20 00:00:00,,,1,https://facebook.com/212924791201701,min,212924791201701
IndiHomeCare,IndiHomeCare,2023-06-20 00:00:00,0,0,0,https://facebook.com/1241883043130514,Kak Kiki. Ada yang bisa Wisnuw bantu mengenai layanan IndiHome-nya Kak? Yuk di informasikan dengan detail guna di bantu solusikan. Terima kasih -wisnuw,1241883043130514
kikifirda.jayanegara,kikifirda.jayanegara,2023-06-27 00:00:00,,,1,https://facebook.com/166143253006541,min,166143253006541
IndiHomeCare,IndiHomeCare,2023-06-27 00:00:00,0,0,0,https://facebook.com/1217898515591634,"Kak Kiki, apa ada yang bisa Gurez bantu mengenai laporan atau informasi seputar layanan IndiHome-nya? -Gurez",1217898515591634
kikifirda.jayanegara,kikifirda.jayanegara,2023-06-27 00:00:00,,,1,https://facebook.com/731688748963538,min,731688748963538
IndiHomeCare,IndiHomeCare,2023-06-27 00:00:00,0,0,0,https://facebook.com/285710920687985,"Kak Kiki, ada yang bisa dibantu seputar layanan IndiHome-nya? -Miraj",285710920687985
kikifirda.jayanegara,kikifirda.jayanegara,2023-06-27 00:00:00,,,1,https://facebook.com/277631264675578,min,277631264675578
IndiHomeCare,IndiHomeCare,2023-06-27 00:00:00,0,0,0,https://facebook.com/230567836452360,"Kak Kiki, apa ada yang bisa Adip bantu mengenai laporan atau informasi seputar layanan IndiHome-nya? -Adip",230567836452360
kikifirda.jayanegara,kikifirda.jayanegara,2023-06-27 00:00:00,,,1,https://facebook.com/945083273392137,min,945083273392137
IndiHomeCare,IndiHomeCare,2023-06-27 00:00:00,0,0,0,https://facebook.com/3369745336623881,Kak Kiki. Apakah ada yang bisa Edo bantu mengenai layanan atau produk IndiHome-nya? Silakan informasikan secara detail ya. Edo tunggu. Terima kasih. -edo,3369745336623881
kikifirda.jayanegara,kikifirda.jayanegara,2023-06-27 00:00:00,,,1,https://facebook.com/669615221655778,min,669615221655778
IndiHomeCare,IndiHomeCare,2023-06-27 00:00:00,0,0,0,https://facebook.com/6257096291048459,Kak Kiki. Ada yang bisa Firda bantu seputar layanan IndiHome nya Kak? -Firda,6257096291048459
kikifirda.jayanegara,kikifirda.jayanegara,2023-06-27 00:00:00,,,1,https://facebook.com/968446831139168,min,968446831139168
IndiHomeCare,IndiHomeCare,2023-06-27 00:00:00,0,0,0,https://facebook.com/161244043617589,Kak Kiki. Ada yang bisa Firda bantu seputar layanan IndiHome nya Kak? -Firda,161244043617589
IndiHome Care,IndiHomeCare,2023-06-21 19:00:01,15,0,270,https://facebook.com/IndiHomeCare/posts/658837236261039,"Enam tips rawat modem yang harus Kamu tau!Agar koneksi Kamu tetap terjaga dan stabil, merawat modem juga menjadi faktor utamanya loh, Sobat! Intip bareng-bareng, ya!1. Letakaan modem di ruangan terbuka2. Pastikan modem terpasang di area tengah ruangan3. Jauhkan modem dari benda eletronik lainnya4. Simpan modem di tempat yang kering5. Letakkan modem di tempat yang tinggi6. Hindari dari jangkauan anak kecil#AktivitasTanpaBatas#InternetnyaIndonesia",658837236261039
saherryberok,saherryberok,2023-06-20 00:00:00,,,1,https://facebook.com/569056201829792,"kapan inbox saya direspon ???internet sudah gak aktif, smooanya masih aktif",569056201829792
IndiHomeCare,IndiHomeCare,2023-06-20 00:00:00,0,0,0,https://facebook.com/817250799791446,"Kak Herry. Inbox Kakak akan segera kami balas, berkenan menunggu dan cek balasan dari kami secara berkala. Vici informasikan kembali sesuai yang diinformasikan melalui Inbox, saat ini layanan SMOOA di sistem kami sudah tidak aktif. Namun, benefitnya akan tetap bisa digunakan sampai masa aktif 30 harinya habis ya Kak. Terima kasih. -Vici",817250799791446
ari.dodi.3152,ari.dodi.3152,2023-06-20 00:00:00,,,3,https://facebook.com/985905629092288,"Dari tadi blm bisa min, tinggal unsuspend acount aja dr sore gak kelar2 😒",985905629092288
IndiHomeCare,IndiHomeCare,2023-06-20 00:00:00,0,0,0,https://facebook.com/1819941745068812,"Kak Ari.Saat ini sudah Vian bantu buka isolir layanannya, dan silakan Kakak coba kembali layanannya secara berkala, ya. -Vian",1819941745068812
ari.dodi.3152,ari.dodi.3152,2023-06-20 00:00:00,0,0,0,https://facebook.com/244861688300359,Ok mksh min,244861688300359
IndiHomeCare,IndiHomeCare,2023-06-20 00:00:00,0,0,0,https://facebook.com/158316390577454,"Sama-sama, Kak Ari. Yuk coba kembali IndiHome TV-nya ya Kak. Terima kasih -wisnuw",158316390577454
gratisan.ajadah,gratisan.ajadah,2023-06-20 00:00:00,,,8,https://facebook.com/641729528012734,Min ini kenapa dari kemarin koneksi wifi terbatas Mulu jadi lemot,641729528012734
IndiHomeCare,IndiHomeCare,2023-06-20 00:00:00,0,0,0,https://facebook.com/233668562786214,"Hai, Kak. Seftians cek pada layanan dengan akhiran 11 saat ini jaringan kurang stabil dan untuk menstabilkan koneksinya. Kami bantu refresh jaringan pada sistem. Namun, layanan internetnya akan mati sejenak. Apa berkenan Kak? -Septians",233668562786214
gratisan.ajadah,gratisan.ajadah,2023-06-20 00:00:00,0,0,0,https://facebook.com/562449009298096,IndiHome Care iya min,562449009298096
gratisan.ajadah,gratisan.ajadah,2023-06-20 00:00:00,0,0,0,https://facebook.com/559179009520003,IndiHome Care berkenan,559179009520003
IndiHomeCare,IndiHomeCare,2023-06-20 00:00:00,0,0,0,https://facebook.com/163884383246339,"Baik, Kak. Fikri sudah bantu refresh jaringan melalui sistem ya, Kak. Silakan dicoba kembali layanannya secara berkala. Jika masih berkendala, hubungi kami kembali guna dibantu tindak lanjut. Terima kasih. -fikri",163884383246339
gratisan.ajadah,gratisan.ajadah,2023-06-20 00:00:00,0,0,0,https://facebook.com/912324339874558,Masih sama min konektivitas terbatas mulu,912324339874558
IndiHomeCare,IndiHomeCare,2023-06-20 00:00:00,0,0,0,https://facebook.com/780567490405863,Kak Gilang.Mohon informasikan nomor kontak selain di nomor dengan akhiran 66 via Inbox agar disolusikan. -Ode,780567490405863
gratisan.ajadah,gratisan.ajadah,2023-06-20 00:00:00,0,0,0,https://facebook.com/731043138711760,IndiHome Care udah min cek inbox,731043138711760
IndiHomeCare,IndiHomeCare,2023-06-20 00:00:00,0,0,0,https://facebook.com/266395592639531,"Baik, Kak Gilang.Pesannya akan segera direspons, mohon dicek Inbox-nya secara berkala. -Ode",266395592639531
rama.andana1,rama.andana1,2023-06-20 00:00:00,,,4,https://facebook.com/158541190554076,"Mohon di bantu min, connected without internet",158541190554076
IndiHomeCare,IndiHomeCare,2023-06-20 00:00:00,0,0,0,https://facebook.com/1279049246040571,"Hai, Kak Rama. Yuk, informasikan nomor internet, nomor HP utama, dan nomor HP alternatifnya via DM guna dibantu solusikan jaringannya. -Nyil",1279049246040571
rama.andana1,rama.andana1,2023-06-20 00:00:00,0,0,0,https://facebook.com/1167876257940066,IndiHome Care ok kak,1167876257940066
IndiHomeCare,IndiHomeCare,2023-06-20 00:00:00,0,0,0,https://facebook.com/608447007740253,"Baik, Kak Rama.DM Kakak akan segera kami balas. Silakan lakukan pengecekan secara berkala DM dari kami dan interaksinya dilanjutkan melalui DM ya. Terima kasih. -Aeru",608447007740253
rama.andana1,rama.andana1,2023-06-20 00:00:00,0,0,0,https://facebook.com/810465317204914,IndiHome Care mohon seceptny kak di bntu buat kerja ini soalny 🙏🏻,810465317204914
vinahoye,vinahoye,2023-06-20 00:00:00,,,1,https://facebook.com/1241724403136957,Min wifi di rumah saya kok gk bisa connek dari kemaren . Dah Wa org indohome tp gk di bales,1241724403136957
IndiHomeCare,IndiHomeCare,2023-06-20 00:00:00,0,0,0,https://facebook.com/653439406252157,"Halo, Kak Risko. Hal tersebut bisa disebabkan karena koneksi Los, langkah awal pastikan kabel Patch cord sudah terpasang/tertancap dengan kencang/benar ya. Guna dibantu cek lebih lanjut, informasikan juga data berikut melalui Inbox ya,- Nomor internet:- Atas Nama Pemilik:- Alamat Pelanggan:- Jumlah tagihan terakhir dengan status lunas:- Tanggal pembayaran terakhir dengan status lunas:- Relasi dengan pemilik IndiHome:- Nomor Hp utama dan alternatif:Terima kasih. -Iris",653439406252157
fadil.frausa,fadil.frausa,2023-06-20 00:00:00,,,1,https://facebook.com/102047369608560,makasih infonya,102047369608560
IndiHomeCare,IndiHomeCare,2023-06-20 00:00:00,0,0,0,https://facebook.com/661726809105167,"Sama-sama ya, Kak Fadil :) -Iris",661726809105167
vinahoye,vinahoye,2023-06-20 00:00:00,,,1,https://facebook.com/301064388931864,Tu dah tinggi bgt min dr kmren gk bisa di gunakan..byr aja tiap bln lancar2 trus eh mlh wifinya eror trus,301064388931864
IndiHomeCare,IndiHomeCare,2023-06-20 00:00:00,0,0,0,https://facebook.com/1418106779039120,"Baik, Kak Risko. Silakan diinformasikan dahulu datanya melalui Inbox ya. Iris tunggu konfirmasinya. Terima kasih. -Iris",1418106779039120
profile.php,profile.php,2023-06-20 00:00:00,,,1,https://facebook.com/652412750073935,Min mau tanyaaa,652412750073935
IndiHomeCare,IndiHomeCare,2023-06-20 00:00:00,0,0,0,https://facebook.com/6381519658581576,"Baik, Kak Susi.Silakan untuk diinformasikan pertanyaannya ya Kak, agar bisa kami bantu lebih lanjut. Terima kasih. -Haura",6381519658581576
wahyu.meyez07,wahyu.meyez07,2023-06-20 00:00:00,,,4,https://facebook.com/2079691475565770,"Bayar lancar, koneksi gak jelas",2079691475565770
IndiHomeCare,IndiHomeCare,2023-06-20 00:00:00,0,0,0,https://facebook.com/1419536238887641,"Hai Kak Wahyu. Guna Fikri bantu cek dan solusikan, silakan infokan data berikut VIA DM:- Nomor layanan:- Atas nama layanan:- Alamat pemasangan:- Jumlah tagihan terakhir dengan status lunas:- Tanggal pembayaran terakhir dengan status lunas:- Relasi dengan pemilik IndiHome:Fikri tunggu ya. -fikri",1419536238887641
wahyu.meyez07,wahyu.meyez07,2023-06-20 00:00:00,0,0,0,https://facebook.com/804505947670898,IndiHome Care baca inbox,804505947670898
IndiHomeCare,IndiHomeCare,2023-06-20 00:00:00,0,0,0,https://facebook.com/246464018106085,"Kak Wahyu. Inbox Kakak akan segera kami cek dan kami balas, silahkan lakukan pengecekan secara berkala Inbox dari kami. Terima kasih -fikri",246464018106085
wahyu.meyez07,wahyu.meyez07,2023-06-20 00:00:00,0,0,0,https://facebook.com/3126899407617372,IndiHome Care inbox bales geh ahh,3126899407617372
fikri.maulana.50,fikri.maulana.50,2023-06-20 00:00:00,,,1,https://facebook.com/1414230372750185,min,1414230372750185
IndiHomeCare,IndiHomeCare,2023-06-20 00:00:00,0,0,0,https://facebook.com/807587124029179,Hallo Kak Fikri. Ada yang bisa dibantu seputar produk dan layanan IndiHome nya? -Firaz,807587124029179
kikifirda.jayanegara,kikifirda.jayanegara,2023-06-20 00:00:00,,,1,https://facebook.com/221005736977701,min,221005736977701
IndiHomeCare,IndiHomeCare,2023-06-20 00:00:00,0,0,0,https://facebook.com/253242140671146,Kak Kiki. Ada yang bisa Fikri bantu seputar layanan IndiHome nya Kak? -fikri,253242140671146
profile.php,profile.php,2023-06-20 00:00:00,,,0,https://facebook.com/262483883045292,makasih infonya min,262483883045292
fadil.frausa,fadil.frausa,2023-06-20 00:00:00,,,1,https://facebook.com/932116044563835,min,932116044563835
IndiHomeCare,IndiHomeCare,2023-06-20 00:00:00,0,0,0,https://facebook.com/1481169699086245,"Halo, Kak Fadli.Apakah ada yang bisa kami bantu? Atau ada yang ingin di tanyakan seputar produk dan layanan IndiHome nya? Terima kasih. -Haura",1481169699086245
profile.php,profile.php,2023-06-27 00:00:00,,,0,https://facebook.com/123892530734475,Jaringan mati.mohon respon dan tindakan,123892530734475
fadil.frausa,fadil.frausa,2023-06-20 00:00:00,,,1,https://facebook.com/5660638260703680,cek inbox kak,5660638260703680
IndiHomeCare,IndiHomeCare,2023-06-20 00:00:00,0,0,0,https://facebook.com/780521653609177,"Kak Fadil.Inbox Kakak segera kami respons ya, silakan cek secara berkala. Berkenan menunggu. -Fani",780521653609177
MDM.Squaders.INC,MDM.Squaders.INC,2023-06-20 00:00:00,,,0,https://facebook.com/1484511101953560,Min,1484511101953560
lumiacee,lumiacee,2023-06-28 00:00:00,,,1,https://facebook.com/484655837193700,download aplikasi myIH dimana min?,484655837193700
IndiHomeCare,IndiHomeCare,2023-06-28 00:00:00,0,0,0,https://facebook.com/738755041588591,Kakak bisa download aplikasi myIndiHome di PlayStore bagi pengguna Android dan AppStore bagi pengguna Ios. Terima kasih -Adip,738755041588591
profile.php,profile.php,2023-06-27 00:00:00,,,1,https://facebook.com/778265000454092,Minnn,778265000454092
IndiHomeCare,IndiHomeCare,2023-06-27 00:00:00,0,0,0,https://facebook.com/2092513330952575,"Hai, Kak Susi. Ada yang bisa Marli bantu perihal layanan dan produk IndiHome-nya? Terima kasih. -Marli",2092513330952575
ahmad.wiguna1,ahmad.wiguna1,2023-06-20 00:00:00,,,1,https://facebook.com/2866628660134976,internet saya knp mati dr siang sehabis hujan gede dan ada petir??,2866628660134976
IndiHomeCare,IndiHomeCare,2023-06-20 00:00:00,0,0,0,https://facebook.com/815835163211060,"Hai, Kak Agoen.Bisa jadi karena modemnya tidak mendapat aliran listrik.Mohon informasikan data berikut via Inbox agar dicek di sistem kami:- Atas Nama:- Alamat Pelanggan:- Jumlah tagihan terakhir dengan status lunas tanpa biaya admin:- Tanggal pembayaran terakhir dengan status lunas (tanggal - bulan):- Relasi dengan pemilik nomor IndiHome:- Nomor IndiHome: -Ode",815835163211060
kikifirda.jayanegara,kikifirda.jayanegara,2023-06-20 00:00:00,,,1,https://facebook.com/208504855018693,kak,208504855018693
IndiHomeCare,IndiHomeCare,2023-06-20 00:00:00,0,0,0,https://facebook.com/741200497780523,Kak Kiki ada yang bisa di bantu Kak? -Tris,741200497780523
indri.yuliani,indri.yuliani,2023-06-20 00:00:00,,,0,https://facebook.com/223801250545595,Makasih min infonya. 🥰,223801250545595
vinahoye,vinahoye,2023-06-20 00:00:00,,,10,https://facebook.com/605773958036942,Min dah siang ini kok msih gk bisa wifinya di tunggu dr pagi 😭,605773958036942
IndiHomeCare,IndiHomeCare,2023-06-20 00:00:00,0,0,0,https://facebook.com/507418388194225,"Kak Risko.Fani cek koneksinya saat ini sudah terpantau normal, dan sudah dibantu penanganan awal.Jika dirasa kurang maksimal, laporan koneksinya akan Fani bantu tindak lanjuti. Boleh bantu informasikan terlebih dahulu kapan terakhir kali jaringan internetnya terkendala? -Fani",507418388194225
vinahoye,vinahoye,2023-06-20 00:00:00,0,0,0,https://facebook.com/939434570685698,IndiHome Care dari kemaren sampai sekarang wifi gk bisa di connek mb .hari selasa masih bisa di guna .hari rabu dan kamis ini gk bisa,939434570685698
vinahoye,vinahoye,2023-06-20 00:00:00,0,0,0,https://facebook.com/1487982308405110,IndiHome Care lampunya nyalah tapi gk berkedip kedip,1487982308405110
IndiHomeCare,IndiHomeCare,2023-06-20 00:00:00,0,0,0,https://facebook.com/974989136869487,"Oke, Kak Risko. Vici sudah bantu setting jaringannya melalui sistem ke tanggal 18 Juni sebelum terjadinya kendala, silakan dicoba koneksikan kembali secara berkala ya. Terima kasih. -Vici",974989136869487
